TIPO_DATO;LOTE;COD_DIST;DISTRITO;COD_BARRIO;BARRIO;DIRECCION COMPLETA;VIA_CLASE;VIA_PAR;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;DIRECCIÓN COMPLETA AMPLIADA;MÁS INFORMACIÓN
CONTENEDOR DE ROPA;01;01;CENTRO;015;UNIVERSIDAD;CALLE DE SANTA CRUZ DE MARCENADO, 23;CALLE;DE;SANTA CRUZ DE MARCENADO;Número;23;439721.5947;4475617.507;40.4290116;-3.71063367;CALLE DE SANTA CRUZ DE MARCENADO, 23 Cantón de Limpieza;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;01;01;CENTRO;012;EMBAJADORES;PLAZA DEL CAMPILLO DEL MUNDO NUEVO 8;PLAZA;DEL;CAMPILLO DEL MUNDO NUEVO;Número;8;439852.1176;4473145.47;40.40675181;-3.70886126;PLAZA DEL CAMPILLO DEL MUNDO NUEVO 8 Mercadillo en la vía pública de Parque de la Cornisa ;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;054;HISPANOAMERICA;AVENIDA DE ALFONSO XIII 128;AVENIDA;DE;ALFONSO XIII;Número;130;443494.5413;4478901.358;40.45885902;-3.66644874;AVENIDA DE ALFONSO XIII 128 Punto Limpio Fijo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DEL CORAZON DE MARIA, 72;CALLE;DEL;CORAZON DE MARIA;Número;72;443515.84;4477575.98;40.44692082;-3.66607965;CALLE DEL CORAZON DE MARIA, 72;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;053;CIUDAD JARDIN;CALLE DE LOPEZ DE HOYOS, 157;CALLE;DE;LOPEZ DE HOYOS;Número;157;443398.2704;4477767.699;40.44863992;-3.66748306;CALLE DE LOPEZ DE HOYOS, 157;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DE CLARA DEL REY, 71;CALLE;DE;CLARA DEL REY;Número;71;443336.26;4477602.88;40.44715092;-3.66819958;CALLE DE CLARA DEL REY, 71;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DE CLARA DEL REY, 10;CALLE;DE;CLARA DEL REY;Número;10;443049.5637;4476974.81;40.44147337;-3.67152387;CALLE DE CLARA DEL REY, 10;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DE CANILLAS, 102;CALLE;DE;CANILLAS;Número;102;443323.1221;4477217.08;40.44367455;-3.66832007;CALLE DE CANILLAS, 102;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DE CARTAGENA, 118;CALLE;DE;CARTAGENA;Número;118;442812.1858;4476876.166;40.44056844;-3.67431382;CALLE DE CARTAGENA, 118;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;053;CIUDAD JARDIN;PLAZA DEL SAGRADO CORAZON DE JESUS, 1;PLAZA;DEL;SAGRADO CORAZON DE JESUS;Número;1;442536.09;4477336.5;40.44469632;-3.67761075;PLAZA DEL SAGRADO CORAZON DE JESUS, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;PLAZA DE GETAFE, 1;PLAZA;DE;GETAFE;Número;1;443002.9253;4477283.375;40.44424988;-3.67210145;PLAZA DE GETAFE, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DE SANTA HORTENSIA, 1;CALLE;DE;SANTA HORTENSIA;Número;1;443169.36;4477505.24;40.44625994;-3.67015886;CALLE DE SANTA HORTENSIA, 1 Iglesia;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;053;CIUDAD JARDIN;CALLE DE SANCHEZ PACHECO, 35;CALLE;DE;SANCHEZ PACHECO;Número;35;442792.8557;4477604.439;40.44712775;-3.67460732;CALLE DE SANCHEZ PACHECO, 35;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;053;CIUDAD JARDIN;CALLE DEL MARQUES DE SANTILLANA, 1;CALLE;DEL;MARQUES DE SANTILLANA;Número;1;442687.2095;4477814.939;40.44901676;-3.67587205;CALLE DEL MARQUES DE SANTILLANA, 1 Jardines Próspero Sonara;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;053;CIUDAD JARDIN;AVENIDA DE RAMON Y CAJAL, 58;AVENIDA;DE;RAMON Y CAJAL;Número;58;443318.4043;4478176.915;40.45232089;-3.66846136;AVENIDA DE RAMON Y CAJAL, 58 Iglesia La Asunción de Nuestra Señora;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;051;EL VISO;CALLE DEL PRINCIPE DE VERGARA, 205;CALLE;DEL;PRINCIPE DE VERGARA;Número;205;442510.2915;4477888.766;40.44966961;-3.67796494;CALLE DEL PRINCIPE DE VERGARA, 205;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;051;EL VISO;AVENIDA DEL DOCTOR ARCE, 32;AVENIDA;DEL;DOCTOR ARCE;Número;32;442413.4106;4477750.266;40.44841523;-3.6790948;AVENIDA DEL DOCTOR ARCE, 32;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;051;EL VISO;CALLE DE LOPEZ DE HOYOS, 40;CALLE;DE;LOPEZ DE HOYOS;Número;40;442189.952;4476786.853;40.43972084;-3.6816421;CALLE DE LOPEZ DE HOYOS, 40 CEIP Patriarca Obispo Eijo Garay;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;051;EL VISO;CALLE DE PABLO ARANDA, 4;CALLE;DE;PABLO ARANDA;Número;4;441873.6187;4477037.893;40.44196028;-3.68539472;CALLE DE PABLO ARANDA, 4;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;051;EL VISO;PASEO DE LA HABANA, 1;PASEO;DE;LA HABANA;Número;1;441488.157;4477720.505;40.44808252;-3.69000244;PASEO DE LA HABANA, 1 Instituto de Censores Jurados de Cuentas de España;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;051;EL VISO;PASEO DE LA HABANA, 54;PASEO;DE;LA HABANA;Número;54;441783.9188;4478044.612;40.45102299;-3.68654462;PASEO DE LA HABANA, 54;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;051;EL VISO;AVENIDA DE CONCHA ESPINA, 8;AVENIDA;DE;CONCHA ESPINA;Número;8;441653.066;4478136.188;40.45183877;-3.68809608;AVENIDA DE CONCHA ESPINA, 8 ASICS - Madrid Concha Espina;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;054;HISPANOAMERICA;PLAZA DE LOS SAGRADOS CORAZONES, 3;PLAZA;DE LOS;SAGRADOS CORAZONES;Número;3;441844.28;4478221.47;40.45262043;-3.68584902;PLAZA DE LOS SAGRADOS CORAZONES, 3 Parroquia los Sagrados Corazones;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;054;HISPANOAMERICA;CALLE DEL DOCTOR FLEMING, 11;CALLE;DEL;DOCTOR FLEMING;Número;11;441632.5454;4478633.973;40.4563216;-3.68838383;CALLE DEL DOCTOR FLEMING, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;CALLE DEL PADRE DAMIAN, 44;CALLE;DEL;PADRE DAMIAN;Número;44;441890.0379;4478988.473;40.45953314;-3.68537963;CALLE DEL PADRE DAMIAN, 44;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;CALLE DE APOLONIO MORALES, 3;CALLE;DE;APOLONIO MORALES;Número;3;441998.8839;4479420.884;40.46343609;-3.68413544;CALLE DE APOLONIO MORALES, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;PASEO DE LA HABANA, 143;PASEO;DE;LA HABANA;Número;143;442303.1073;4479227.97;40.46171942;-3.68052977;PASEO DE LA HABANA, 143 Centro Geriátrico;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;CALLE DE FELIX BOIX, 13;CALLE;DE;FELIX BOIX;Número;13;441848.4255;4479404.266;40.46327587;-3.68590849;CALLE DE FELIX BOIX, 13 Parroquia Santísimo Redentor;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;056;CASTILLA;CALLE DEL CONDE DE TORRALBA, 17;CALLE;DEL;CONDE DE TORRALBA;Número;17;441970.2951;4481192.209;40.47939093;-3.68463467;CALLE DEL CONDE DE TORRALBA, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;056;CASTILLA;CALLE DE MAURICIO LEGENDRE, 23;CALLE;DE;MAURICIO LEGENDRE;Número;23;441803.63;4480325.11;40.47156809;-3.68652129;CALLE DE MAURICIO LEGENDRE, 23;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;056;CASTILLA;CALLE DE MATEO INURRIA, 31;CALLE;DE;MATEO INURRIA;Número;31;442219.1165;4479871.939;40.46751473;-3.681579;CALLE DE MATEO INURRIA, 31;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;056;CASTILLA;AVENIDA DE BURGOS, 19;AVENIDA;DE;BURGOS;Número;19;442699.6301;4480594.908;40.47406084;-3.67597658;AVENIDA DE BURGOS, 19;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;056;CASTILLA;CALLE DE PASTORA IMPERIO, 1;CALLE;DE;PASTORA IMPERIO;Número;1;442832.0723;4481359.58;40.48095846;-3.67448319;CALLE DE PASTORA IMPERIO, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;056;CASTILLA;AVENIDA DE BURGOS, 9;AVENIDA;DE;BURGOS;Número;9;442657.87;4480390.11;40.47221305;-3.67645068;AVENIDA DE BURGOS, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;056;CASTILLA;CALLE DE LAS PLATERIAS, 1;CALLE;DE LAS;PLATERIAS;Número;1;442461.093;4479922.132;40.46798369;-3.67872941;CALLE DE LAS PLATERIAS, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;AVENIDA DE PIO XII, 43;AVENIDA;DE;PIO XII;Número;43;442706.6087;4479554.993;40.4646933;-3.67580034;AVENIDA DE PIO XII, 43;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;CALLE DE LA MADRE DE DIOS, 5;CALLE;DE LA;MADRE DE DIOS;Número;5;442797.63;4479375.41;40.46308181;-3.67471059;CALLE DE LA MADRE DE DIOS, 5;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;055;NUEVA ESPAÑA;AVENIDA DE ALFONSO XIII, 182;AVENIDA;DE;ALFONSO XIII;Número;182;442580.536;4479080.368;40.46040897;-3.67724438;AVENIDA DE ALFONSO XIII, 182;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;054;HISPANOAMERICA;CALLE DE SERRANO, 224;CALLE;DE;SERRANO;Número;224;442323.5275;4478260.573;40.45300608;-3.68020103;CALLE DE SERRANO, 224;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;054;HISPANOAMERICA;CALLE DE URUGUAY, 35;CALLE;DE;URUGUAY;Número;35;443027.2307;4478485.139;40.45507762;-3.67192268;CALLE DE URUGUAY, 35;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;054;HISPANOAMERICA;AVENIDA DE ALFONSO XIII, 93;AVENIDA;DE;ALFONSO XIII;Número;93;443424.8829;4478639.424;40.45649465;-3.66724692;AVENIDA DE ALFONSO XIII, 93;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;05;CHAMARTIN;052;PROSPERIDAD;CALLE DEL PADRE CLARET, 17;CALLE;DEL;PADRE CLARET;Número;17;443632.1;4477647.43;40.44757236;-3.6647151;CALLE DEL PADRE CLARET, 17;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE CYESA, 11;CALLE;DE;CYESA;Número;11;444158.8608;4475704.093;40.43010132;-3.6583329;CALLE DE CYESA, 11;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE SANTA GENOVEVA, 30;CALLE;DE;SANTA GENOVEVA;Número;30;444959.7563;4475051.903;40.42427941;-3.64883495;CALLE DE SANTA GENOVEVA, 30 Colegio Público Gustavo Adolfo Becquer;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;151;VENTAS;CALLE DE SANTA FELICIDAD, 22;CALLE;DE;SANTA FELICIDAD;Número;22;444812.75;4475163.16;40.42527194;-3.65057747;"CALLE DE SANTA FELICIDAD, 22 Centro Cultural ""La Elipa""";"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE VITAL AZA, 15;CALLE;DE;VITAL AZA;Número;15;445325.4022;4475790.987;40.4309616;-3.6445884;CALLE DE VITAL AZA, 15 Iglesia Asamblea Dios Belén;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;153;QUINTANA;CALLE DEL BEATO BERRIO OCHOA, 2;CALLE;DEL;BEATO BERRIO OCHOA;Número;2;444739.2048;4476221.874;40.43480453;-3.65153644;CALLE DEL BEATO BERRIO OCHOA, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;153;QUINTANA;CALLE DE GERMAN PEREZ CARRASCO, 3;CALLE;DE;GERMAN PEREZ CARRASCO;Número;3;445062.4875;4476212.531;40.43474178;-3.64772429;CALLE DE GERMAN PEREZ CARRASCO, 3;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;153;QUINTANA;CALLE DEL CONCEJAL JULIO GOMEZ, 2;CALLE;DEL;CONCEJAL JULIO GOMEZ;Número;2;444834.9425;4476033.322;40.43311231;-3.65039138;CALLE DEL CONCEJAL JULIO GOMEZ, 2;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;153;QUINTANA;CALLE DE ALCALA, 353;CALLE;DE;ALCALA;Número;353;445207.9451;4476150.712;40.43419448;-3.64600409;CALLE DE ALCALA, 353;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;153;QUINTANA;CALLE DE LOS MISTERIOS, 1;CALLE;DE LOS;MISTERIOS;Número;1;445801.926;4476590.477;40.43819504;-3.63903892;CALLE DE LOS MISTERIOS, 1;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE JOSE ARCONES GIL, 25;CALLE;DE;JOSE ARCONES GIL;Número;25;445910.02;4476177.45;40.4344813;-3.63772932;CALLE DE JOSE ARCONES GIL, 25 Parroquia San Jenaro;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE VAZQUEZ DE MELLA, 22;CALLE;DE;VAZQUEZ DE MELLA;Número;22;445794.6824;4476123.763;40.43399015;-3.63908451;CALLE DE VAZQUEZ DE MELLA, 22;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE VICENTE ESPINEL, 37;CALLE;DE;VICENTE ESPINEL;Número;37;445618.602;4476018.144;40.43302718;-3.64115135;CALLE DE VICENTE ESPINEL, 37;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE GUTIERRE DE CETINA, 57;CALLE;DE;GUTIERRE DE CETINA;Número;57;445531.04;4475862.39;40.43161833;-3.64217029;CALLE DE GUTIERRE DE CETINA, 57;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE GONZALO DE BERCEO, 63;CALLE;DE;GONZALO DE BERCEO;Número;63;445735.2792;4475526.052;40.42860176;-3.63973381;CALLE DE GONZALO DE BERCEO, 63;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE EZEQUIEL SOLANA, 107;CALLE;DE;EZEQUIEL SOLANA;Número;107;445598.5712;4475302.877;40.42658234;-3.64132628;CALLE DE EZEQUIEL SOLANA, 107;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE EMILIO FERRARI, 160;CALLE;DE;EMILIO FERRARI;Número;160;445930.2519;4475200.834;40.42568471;-3.63740773;CALLE DE EMILIO FERRARI, 160;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE FERNANDO GABRIEL, 21;CALLE;DE;FERNANDO GABRIEL;Número;21;445937.9347;4475179.724;40.42549503;-3.63731537;CALLE DE FERNANDO GABRIEL, 21 Mercadillo en la vía pública de la calle Gandhi ;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE PAREDES DE NAVA, 9;CALLE;DE;PAREDES DE NAVA;Número;9;446881.8572;4474587.966;40.42022492;-3.62613906;CALLE DE PAREDES DE NAVA, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE VILLASILOS, 9;CALLE;DE;VILLASILOS;Número;9;446678.1986;4474711.732;40.42132686;-3.62854996;CALLE DE VILLASILOS, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;152;PUEBLO NUEVO;CALLE DE VILLAESCUSA, 17;CALLE;DE;VILLAESCUSA;Número;17;446403.06;4474826.4;40.42234217;-3.63180273;CALLE DE VILLAESCUSA, 17 IES Barrio de Bilbao;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;155;SAN PASCUAL;CALLE DE AGASTIA, 22;CALLE;DE;AGASTIA;Número;22;444956.23;4477300.32;40.44453414;-3.64907126;CALLE DE AGASTIA, 22 Parroquia San Ireneo;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;154;CONCEPCION;CALLE DE ARTURO SORIA 56;CALLE;DE;ARTURO SORIA;Número;56;445558.6197;4477133.074;40.44306717;-3.64195402;CALLE DE ARTURO SORIA 56;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;157;COLINA;CALLE DE MATIAS TURRION, 9;CALLE;DE;MATIAS TURRION;Número;9;444163.3812;4478967.043;40.45949595;-3.65856644;CALLE DE MATIAS TURRION, 9;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;158;ATALAYA;CALLE DE ARTURO SORIA, 236;CALLE;DE;ARTURO SORIA;Número;236;443612.3759;4479505.788;40.46431201;-3.66511274;CALLE DE ARTURO SORIA, 236 Colegio Público Joaquiín Turina;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;158;ATALAYA;CALLE DE PIQUER, 2;CALLE;DE;PIQUER;Número;2;443660.87;4479591.28;40.46508545;-3.66454836;CALLE DE PIQUER, 2 Colegio Público San Benito;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;16;HORTALEZA;165;APOSTOL SANTIAGO;CALLE DE MESENA, 106;CALLE;DE;MESENA;Número;106;443757.4;4480010.26;40.46886636;-3.66344696;CALLE DE MESENA, 106;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;159;COSTILLARES;CALLE DE CALERUEGA, 73;CALLE;DE;CALERUEGA;Número;73;443270.9304;4481613.914;40.48327971;-3.66932851;CALLE DE CALERUEGA, 73;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;159;COSTILLARES;CALLE DE CALERUEGA 50;CALLE;DE;CALERUEGA;Número;50;443081.7022;4481325.462;40.48066826;-3.67153511;CALLE DE CALERUEGA 50;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;159;COSTILLARES;CALLE DE CALERUEGA, 18;CALLE;DE;CALERUEGA;Número;18;443158.0527;4481190.522;40.47945789;-3.67062227;CALLE DE CALERUEGA, 18;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
CONTENEDOR DE ROPA;02;15;CIUDAD LINEAL;157;COLINA;CALLE DE LOPEZ DE HOYOS, 342;CALLE;DE;LOPEZ DE HOYOS;Número;342;443987.186;4478722.677;40.45728272;-3.66062289;CALLE DE LOPEZ DE HOYOS, 342;"Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios
"
